Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,home,game_id
Darwin Núñez,9.0,uy URU,FW,25-222,21,11,0,1,7,3,0,11,2,0,0.0,2,100.0,5,13,1,0,0,0,1,2,6,1,False,Bournemouth_Liverpool_20250201
Mohamed Salah,11.0,eg EGY,RW,32-231,87,52,0,5,22,25,10,51,4,2,50.0,1,25.0,26,159,87,5,1,5,0,2,39,12,False,Bournemouth_Liverpool_20250201
Wataru Endo,3.0,jp JPN,CM,31-358,3,4,0,0,4,0,0,4,0,0,,0,,1,0,0,0,0,0,2,1,3,0,False,Bournemouth_Liverpool_20250201
Dominik Szoboszlai,8.0,hu HUN,"AM,RW",24-099,90,57,0,11,26,21,6,57,0,0,,0,,30,191,77,4,3,2,5,3,38,4,False,Bournemouth_Liverpool_20250201
Alexis Mac Allister,10.0,ar ARG,DM,26-039,60,47,0,4,28,15,2,47,1,0,0.0,0,0.0,25,86,31,1,0,0,2,0,36,4,False,Bournemouth_Liverpool_20250201
Curtis Jones,17.0,eng ENG,"DM,LM",24-002,30,23,1,7,10,6,2,23,0,0,,0,,12,63,27,1,0,0,0,0,12,1,False,Bournemouth_Liverpool_20250201
Ryan Gravenberch,38.0,nl NED,"DM,RM",22-261,90,66,6,21,40,7,1,66,2,1,50.0,1,50.0,30,223,108,4,2,1,1,0,35,2,False,Bournemouth_Liverpool_20250201
Andrew Robertson,26.0,sct SCO,LB,30-327,90,54,3,18,28,9,0,54,1,1,100.0,0,0.0,28,136,58,1,1,0,1,1,34,0,False,Bournemouth_Liverpool_20250201
Virgil van Dijk,4.0,nl NED,CB,33-208,90,43,8,22,17,4,2,43,0,0,,0,,23,109,62,3,2,1,0,0,22,0,False,Bournemouth_Liverpool_20250201
Ibrahima Konaté,5.0,fr FRA,CB,25-252,90,57,10,37,20,0,0,57,0,0,,0,,27,111,39,0,0,0,1,0,36,0,False,Bournemouth_Liverpool_20250201
Trent Alexander-Arnold,66.0,eng ENG,RB,26-117,69,66,4,15,30,21,2,66,0,0,,0,,27,91,18,0,1,0,1,2,33,1,False,Bournemouth_Liverpool_20250201
Conor Bradley,84.0,nir NIR,RB,21-207,21,18,0,7,6,6,2,18,1,0,0.0,1,100.0,5,40,33,1,1,1,1,0,5,0,False,Bournemouth_Liverpool_20250201
Alisson,1.0,br BRA,GK,32-122,90,41,30,41,0,0,0,41,0,0,,0,,24,102,62,0,0,0,0,0,21,0,False,Bournemouth_Liverpool_20250201
Liam Delap,19.0,eng ENG,FW,21-359,90,41,0,2,20,19,7,41,5,2,40.0,2,40.0,21,154,113,6,1,3,5,0,30,6,True,IpswichTown_Southampton_20250201
Nathan Broadhead,33.0,wls WAL,LW,26-302,62,43,0,4,21,18,8,43,3,1,33.3,2,66.7,19,112,36,1,1,1,5,3,25,4,True,IpswichTown_Southampton_20250201
Jaden Philogene Bidace,29.0,eng ENG,"LW,RW",22-359,28,20,0,5,5,10,2,20,2,2,100.0,0,0.0,16,169,53,3,1,0,2,4,16,6,True,IpswichTown_Southampton_20250201
Omari Hutchinson,20.0,eng ENG,"RW,AM",21-094,90,59,0,12,22,27,3,59,10,4,40.0,6,60.0,32,208,85,2,1,1,4,3,41,15,True,IpswichTown_Southampton_20250201
Julio Enciso,9.0,py PAR,"AM,LW",21-009,88,70,0,9,34,29,2,70,9,6,66.7,3,33.3,37,302,167,3,7,1,1,6,57,6,True,IpswichTown_Southampton_20250201
George Hirst,27.0,sct SCO,LW,25-352,2,3,0,0,2,1,1,3,0,0,,0,,2,0,0,0,0,0,3,0,3,2,True,IpswichTown_Southampton_20250201
Jens Cajuste,12.0,se SWE,DM,25-175,76,54,5,9,35,11,0,54,2,1,50.0,0,0.0,15,85,45,1,3,0,0,0,27,1,True,IpswichTown_Southampton_20250201
Jack Taylor,14.0,ie IRL,DM,26-223,14,12,2,6,3,3,0,12,0,0,,0,,6,36,24,0,2,0,0,0,8,1,True,IpswichTown_Southampton_20250201
Sam Morsy,5.0,eg EGY,DM,33-144,90,66,0,11,48,8,0,66,1,0,0.0,1,100.0,27,186,94,2,0,0,0,1,51,1,True,IpswichTown_Southampton_20250201
Leif Davis,3.0,eng ENG,LB,25-020,87,55,3,13,26,17,1,55,0,0,,0,,31,111,46,1,2,1,2,2,38,4,True,IpswichTown_Southampton_20250201
Jack Clarke,47.0,eng ENG,LB,24-070,3,8,0,1,5,2,0,8,0,0,,0,,6,99,8,0,0,0,0,0,5,0,True,IpswichTown_Southampton_20250201
Jacob Greaves,24.0,eng ENG,CB,24-142,90,78,12,37,41,1,1,78,0,0,,0,,35,185,56,0,0,0,0,0,53,0,True,IpswichTown_Southampton_20250201
Dara O'Shea,26.0,ie IRL,CB,25-334,90,82,17,48,33,1,1,82,0,0,,0,,33,199,132,0,0,0,0,0,51,0,True,IpswichTown_Southampton_20250201
Axel Tuanzebe,40.0,cd COD,RB,27-079,90,77,3,28,40,10,0,77,2,1,50.0,1,50.0,24,140,45,0,2,0,2,0,43,2,True,IpswichTown_Southampton_20250201
Arijanet Muric,1.0,xk KVX,GK,26-086,90,40,33,40,0,0,0,40,0,0,,0,,24,171,102,0,0,0,1,0,30,0,True,IpswichTown_Southampton_20250201
Paul Onuachu,32.0,ng NGA,FW,30-249,90,47,1,5,22,20,5,47,0,0,,0,,18,79,23,1,1,0,6,5,41,1,False,IpswichTown_Southampton_20250201
Albert Grønbaek,29.0,dk DEN,AM,23-254,69,22,0,3,8,11,2,22,2,0,0.0,2,100.0,11,34,7,1,0,1,2,1,12,1,False,IpswichTown_Southampton_20250201
Kamaldeen Sulemana,20.0,gh GHA,AM,22-352,21,13,1,5,4,5,2,13,2,0,0.0,2,100.0,9,99,33,2,0,2,1,0,7,1,False,IpswichTown_Southampton_20250201
Mateus Fernandes,18.0,pt POR,AM,20-206,90,45,1,16,20,10,1,45,6,1,16.7,3,50.0,17,76,39,0,0,0,1,0,17,3,False,IpswichTown_Southampton_20250201
Joe Aribo,7.0,ng NGA,"CM,CB",28-195,90,51,1,13,31,7,2,51,2,1,50.0,0,0.0,22,95,65,0,0,0,0,0,34,1,False,IpswichTown_Southampton_20250201
Lesley Ugochukwu,26.0,fr FRA,CM,20-312,80,42,2,12,25,6,0,42,1,1,100.0,0,0.0,17,53,23,1,1,0,1,2,24,1,False,IpswichTown_Southampton_20250201
Adam Lallana,10.0,eng ENG,CM,36-267,10,4,0,3,1,0,0,4,0,0,,0,,0,0,0,0,0,0,1,0,1,0,False,IpswichTown_Southampton_20250201
Welington,34.0,br BRA,WB,23-348,80,46,3,16,12,19,1,46,2,2,100.0,0,0.0,15,74,45,1,2,1,3,0,17,5,False,IpswichTown_Southampton_20250201
Yukinari Sugawara,16.0,jp JPN,WB,24-218,10,2,2,2,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0,False,IpswichTown_Southampton_20250201
Kyle Walker-Peters,2.0,eng ENG,WB,27-294,90,58,6,14,33,11,0,58,1,0,0.0,1,100.0,37,224,123,5,3,0,2,0,37,5,False,IpswichTown_Southampton_20250201
Taylor Harwood-Bellis,6.0,eng ENG,CB,23-002,45,41,5,17,22,3,0,41,1,1,100.0,0,0.0,21,111,31,0,2,0,0,0,25,0,False,IpswichTown_Southampton_20250201
Jack Stephens,5.0,eng ENG,CB,31-005,10,5,0,2,3,0,0,5,0,0,,0,,0,0,0,0,0,0,0,0,3,0,False,IpswichTown_Southampton_20250201
William Smallbone,8.0,ie IRL,CM,24-346,35,14,1,5,6,3,0,14,1,1,100.0,0,0.0,9,45,22,1,1,0,0,0,9,0,False,IpswichTown_Southampton_20250201
Jan Bednarek,35.0,pl POL,CB,28-295,90,65,7,34,29,2,2,65,0,0,,0,,23,63,19,0,0,0,0,0,32,0,False,IpswichTown_Southampton_20250201
James Bree,14.0,eng ENG,CB,27-113,90,59,3,21,31,7,1,59,0,0,,0,,33,131,50,1,0,0,0,0,39,1,False,IpswichTown_Southampton_20250201
Aaron Ramsdale,30.0,eng ENG,GK,26-263,90,55,40,55,0,0,0,55,0,0,,0,,27,166,83,0,0,0,0,0,24,0,False,IpswichTown_Southampton_20250201
Gonçalo Guedes,29.0,pt POR,FW,28-064,72,17,1,3,7,7,3,17,1,0,0.0,0,0.0,9,41,19,1,0,1,1,0,9,4,True,Wolves_AstonVilla_20250201
Tommy Doyle,20.0,eng ENG,"CM,WB",23-107,18,12,3,7,6,0,0,12,0,0,,0,,2,7,4,0,0,0,1,1,1,0,True,Wolves_AstonVilla_20250201
Matheus Cunha,10.0,br BRA,"AM,FW",25-250,90,50,2,11,22,19,3,50,6,1,16.7,5,83.3,28,223,90,4,3,0,5,1,30,4,True,Wolves_AstonVilla_20250201
Pablo Sarabia,21.0,es ESP,AM,32-266,78,34,0,8,17,9,0,34,1,0,0.0,0,0.0,19,108,51,1,0,0,1,2,20,5,True,Wolves_AstonVilla_20250201
Hwang Hee-chan,11.0,kr KOR,AM,29-006,12,5,0,1,2,2,0,5,0,0,,0,,3,19,0,0,0,0,0,0,3,1,True,Wolves_AstonVilla_20250201
Jean-Ricner Bellegarde,27.0,ht HAI,"CM,AM",26-219,87,41,4,11,23,9,2,41,1,1,100.0,0,0.0,23,122,72,2,1,0,1,0,22,3,True,Wolves_AstonVilla_20250201
Santiago Bueno,4.0,uy URU,CB,26-084,3,5,1,4,0,1,0,5,0,0,,0,,1,0,0,0,0,0,0,0,1,0,True,Wolves_AstonVilla_20250201
André,7.0,br BRA,CM,23-200,90,26,2,9,15,2,0,26,1,1,100.0,0,0.0,14,39,15,0,0,0,1,0,16,0,True,Wolves_AstonVilla_20250201
Rayan Aït-Nouri,3.0,dz ALG,WB,23-240,72,33,2,14,12,9,0,33,5,3,60.0,2,40.0,17,148,75,2,2,0,0,0,16,2,True,Wolves_AstonVilla_20250201
Rodrigo Gomes,19.0,pt POR,"AM,WB,FW",21-209,18,9,3,3,3,3,0,9,1,0,0.0,1,100.0,2,2,0,0,0,0,1,0,2,1,True,Wolves_AstonVilla_20250201
Nélson Semedo,22.0,pt POR,WB,31-077,90,31,1,8,17,6,1,31,0,0,,0,,11,71,49,2,1,0,1,0,13,0,True,Wolves_AstonVilla_20250201
Toti Gomes,24.0,pt POR,CB,26-016,90,49,8,28,22,2,0,49,1,1,100.0,0,0.0,25,122,74,1,1,0,0,1,27,0,True,Wolves_AstonVilla_20250201
Emmanuel Agbadou,12.0,ci CIV,CB,27-229,90,40,12,31,8,1,0,40,0,0,,0,,22,99,31,0,0,0,0,0,21,0,True,Wolves_AstonVilla_20250201
Matt Doherty,2.0,ie IRL,"CB,WB",33-016,90,41,6,28,12,2,0,41,0,0,,0,,24,46,7,0,0,0,0,0,21,0,True,Wolves_AstonVilla_20250201
José Sá,1.0,pt POR,GK,32-015,90,25,19,25,0,0,0,25,0,0,,0,,14,90,51,0,0,0,0,0,10,0,True,Wolves_AstonVilla_20250201
Ollie Watkins,11.0,eng ENG,FW,29-033,45,11,1,1,5,5,0,11,0,0,,0,,4,17,8,1,0,0,1,1,8,2,False,Wolves_AstonVilla_20250201
Leon Bailey,31.0,jm JAM,RW,27-176,45,32,0,3,10,20,4,32,7,1,14.3,4,57.1,20,179,81,3,1,1,1,2,23,11,False,Wolves_AstonVilla_20250201
Jacob Ramsey,41.0,eng ENG,LW,23-249,45,18,0,1,11,6,0,18,4,1,25.0,2,50.0,7,30,10,0,0,0,2,1,15,3,False,Wolves_AstonVilla_20250201
Amadou Onana,24.0,be BEL,DM,23-169,45,47,0,3,38,6,0,47,0,0,,0,,22,134,46,1,0,0,0,0,38,0,False,Wolves_AstonVilla_20250201
Morgan Rogers,27.0,eng ENG,"LW,RW",22-190,90,38,1,1,15,22,4,38,4,0,0.0,3,75.0,23,204,120,6,5,2,2,2,30,4,False,Wolves_AstonVilla_20250201
John McGinn,7.0,sct SCO,AM,30-106,90,57,1,3,43,12,2,57,3,1,33.3,1,33.3,27,109,33,0,0,0,1,1,44,0,False,Wolves_AstonVilla_20250201
Youri Tielemans,8.0,be BEL,DM,27-270,90,101,0,10,74,17,1,101,1,1,100.0,0,0.0,43,242,109,1,0,0,1,0,73,2,False,Wolves_AstonVilla_20250201
Lamare Bogarde,26.0,nl NED,"DM,RB",21-027,82,60,0,6,44,10,1,60,1,0,0.0,1,100.0,33,237,150,3,1,0,1,1,40,0,False,Wolves_AstonVilla_20250201
Kosta Nedeljković,20.0,rs SRB,RB,19-047,8,11,0,2,6,3,0,11,0,0,,0,,5,16,5,0,0,0,0,0,6,0,False,Wolves_AstonVilla_20250201
Lucas Digne,12.0,fr FRA,LB,31-196,45,44,5,14,15,15,0,44,2,1,50.0,0,0.0,17,96,52,1,0,0,0,1,22,5,False,Wolves_AstonVilla_20250201
Ian Maatsen,22.0,nl NED,LB,22-328,45,39,1,8,11,20,3,39,1,1,100.0,0,0.0,20,89,48,3,1,1,0,0,31,8,False,Wolves_AstonVilla_20250201
Boubacar Kamara,44.0,fr FRA,CB,25-070,90,86,12,32,50,4,0,86,0,0,,0,,49,261,139,1,1,0,0,0,68,0,False,Wolves_AstonVilla_20250201
Ezri Konsa,4.0,eng ENG,CB,27-101,90,74,7,25,48,1,0,74,0,0,,0,,46,291,199,0,0,0,1,0,60,0,False,Wolves_AstonVilla_20250201
Andrés García,16.0,es ESP,RB,21-360,45,29,3,5,11,13,0,29,3,1,33.3,2,66.7,10,107,35,1,2,0,2,1,16,3,False,Wolves_AstonVilla_20250201
Donyell Malen,17.0,nl NED,FW,26-023,45,20,1,1,8,12,3,20,2,1,50.0,0,0.0,10,49,15,1,0,1,2,2,14,4,False,Wolves_AstonVilla_20250201
Emiliano Martínez,23.0,ar ARG,GK,32-152,90,31,25,30,1,0,0,31,0,0,,0,,14,108,94,0,0,0,0,0,14,0,False,Wolves_AstonVilla_20250201
Kobbie Mainoo,37.0,eng ENG,FW,19-289,69,29,0,4,10,15,4,29,4,0,0.0,4,100.0,24,114,41,1,1,1,0,2,26,4,True,ManchesterUtd_CrystalPalace_20250202
Rasmus Højlund,9.0,dk DEN,FW,21-364,21,9,0,0,5,4,2,9,1,0,0.0,0,0.0,5,38,26,1,0,0,1,0,8,2,True,ManchesterUtd_CrystalPalace_20250202
Alejandro Garnacho,17.0,ar ARG,LW,20-216,90,45,0,0,7,39,13,45,4,1,25.0,3,75.0,32,187,77,2,0,4,2,3,33,23,True,ManchesterUtd_CrystalPalace_20250202
Amad Diallo,16.0,ci CIV,"RW,RM",22-206,90,59,1,3,21,35,9,59,2,2,100.0,0,0.0,41,231,124,6,0,6,1,1,44,17,True,ManchesterUtd_CrystalPalace_20250202
Diogo Dalot,20.0,pt POR,LM,25-321,90,76,4,24,28,25,7,76,4,1,25.0,3,75.0,38,130,90,2,1,1,1,2,46,6,True,ManchesterUtd_CrystalPalace_20250202
Bruno Fernandes,8.0,pt POR,CM,30-147,90,110,3,20,50,40,4,110,1,0,0.0,1,100.0,67,334,216,3,1,0,0,0,75,3,True,ManchesterUtd_CrystalPalace_20250202
Manuel Ugarte,25.0,uy URU,CM,23-297,86,47,1,10,35,3,2,47,0,0,,0,,22,80,29,0,0,0,2,0,25,0,True,ManchesterUtd_CrystalPalace_20250202
Christian Eriksen,14.0,dk DEN,CM,32-354,4,16,0,1,10,5,0,16,0,0,,0,,10,33,4,0,0,0,0,0,10,0,True,ManchesterUtd_CrystalPalace_20250202
Noussair Mazraoui,3.0,ma MAR,RM,27-080,69,35,3,11,17,7,2,35,0,0,,0,,23,108,91,2,1,1,3,1,21,2,True,ManchesterUtd_CrystalPalace_20250202
Joshua Zirkzee,11.0,nl NED,RW,23-256,21,14,0,0,7,7,0,14,0,0,,0,,8,25,12,0,2,0,0,0,11,4,True,ManchesterUtd_CrystalPalace_20250202
Lisandro Martínez,6.0,ar ARG,CB,27-015,81,77,5,29,39,9,2,77,1,1,100.0,0,0.0,60,235,129,0,1,0,0,1,56,0,True,ManchesterUtd_CrystalPalace_20250202
Matthijs de Ligt,4.0,nl NED,CB,25-174,9,14,0,4,7,3,0,14,0,0,,0,,9,37,7,0,0,0,0,0,9,0,True,ManchesterUtd_CrystalPalace_20250202
Harry Maguire,5.0,eng ENG,CB,31-334,90,86,11,44,34,8,5,86,0,0,,0,,37,148,30,0,1,0,0,0,43,2,True,ManchesterUtd_CrystalPalace_20250202
Leny Yoro,15.0,fr FRA,CB,19-081,90,67,5,28,30,9,3,67,0,0,,0,,51,225,82,1,0,0,0,0,51,0,True,ManchesterUtd_CrystalPalace_20250202
André Onana,24.0,cm CMR,GK,28-306,90,36,28,35,1,0,0,36,0,0,,0,,25,78,47,0,0,0,0,0,23,0,True,ManchesterUtd_CrystalPalace_20250202
Jean-Philippe Mateta,14.0,fr FRA,FW,27-219,90,21,3,4,5,13,4,21,1,0,0.0,0,0.0,7,32,7,0,0,0,0,1,12,3,False,ManchesterUtd_CrystalPalace_20250202
Daichi Kamada,18.0,jp JPN,AM,28-181,60,24,0,3,13,8,1,24,0,0,,0,,10,48,6,0,0,0,1,2,14,3,False,ManchesterUtd_CrystalPalace_20250202
Eberechi Eze,10.0,eng ENG,AM,26-218,30,17,1,5,9,5,1,17,2,2,100.0,0,0.0,7,28,4,0,1,0,3,1,10,2,False,ManchesterUtd_CrystalPalace_20250202
Ismaila Sarr,7.0,sn SEN,AM,26-343,89,33,0,6,15,12,2,33,1,0,0.0,1,100.0,19,126,71,3,2,0,2,2,19,5,False,ManchesterUtd_CrystalPalace_20250202
Justin Devenny,55.0,nir NIR,AM,21-114,1,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,False,ManchesterUtd_CrystalPalace_20250202
Jefferson Lerma,8.0,co COL,CM,30-100,90,53,4,14,27,14,2,53,0,0,,0,,14,40,14,1,1,0,1,0,30,1,False,ManchesterUtd_CrystalPalace_20250202
Will Hughes,19.0,eng ENG,CM,29-291,87,35,3,8,18,10,0,35,0,0,,0,,12,48,14,0,2,0,0,2,21,1,False,ManchesterUtd_CrystalPalace_20250202
Adam Wharton,20.0,eng ENG,CM,20-362,3,6,0,3,3,0,0,6,0,0,,0,,2,23,19,1,0,0,0,0,0,0,False,ManchesterUtd_CrystalPalace_20250202
Tyrick Mitchell,3.0,eng ENG,WB,25-154,87,35,7,12,12,11,5,35,1,0,0.0,1,100.0,12,74,18,1,0,1,1,1,16,2,False,ManchesterUtd_CrystalPalace_20250202
Nathaniel Clyne,17.0,eng ENG,WB,33-303,3,2,0,1,0,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,False,ManchesterUtd_CrystalPalace_20250202
Daniel Muñoz,12.0,co COL,WB,28-252,90,57,7,24,24,9,2,57,2,1,50.0,1,50.0,12,59,30,1,0,1,1,0,17,1,False,ManchesterUtd_CrystalPalace_20250202
Marc Guéhi,6.0,eng ENG,CB,24-204,90,45,11,22,19,4,2,45,1,1,100.0,0,0.0,19,91,25,1,1,0,0,0,23,2,False,ManchesterUtd_CrystalPalace_20250202
Maxence Lacroix,5.0,fr FRA,CB,24-302,90,47,17,31,13,3,1,47,2,0,0.0,2,100.0,17,32,6,0,0,0,0,1,18,0,False,ManchesterUtd_CrystalPalace_20250202
Chris Richards,26.0,us USA,CB,24-311,90,45,12,28,15,2,1,45,0,0,,0,,10,27,4,0,0,0,0,0,11,0,False,ManchesterUtd_CrystalPalace_20250202
Dean Henderson,1.0,eng ENG,GK,27-327,90,29,23,29,0,0,0,29,0,0,,0,,12,57,23,0,0,0,0,0,12,0,False,ManchesterUtd_CrystalPalace_20250202
Yoane Wissa,11.0,cd COD,FW,28-152,90,26,0,1,6,19,5,26,1,0,0.0,1,100.0,12,75,33,1,1,0,3,1,15,0,True,Brentford_Tottenham_20250202
Kevin Schade,7.0,de GER,LW,23-067,90,41,2,5,8,28,10,41,7,3,42.9,2,28.6,24,165,97,3,1,2,2,1,28,7,True,Brentford_Tottenham_20250202
Bryan Mbeumo,19.0,cm CMR,RW,25-179,90,67,2,3,17,47,9,67,4,1,25.0,2,50.0,40,233,131,5,5,4,4,2,43,11,True,Brentford_Tottenham_20250202
Mikkel Damsgaard,24.0,dk DEN,AM,24-214,90,70,0,4,28,38,3,70,9,3,33.3,4,44.4,43,247,92,3,0,0,4,1,46,6,True,Brentford_Tottenham_20250202
Vitaly Janelt,27.0,de GER,DM,26-268,65,44,5,11,16,17,0,44,0,0,,0,,19,82,15,0,0,0,0,0,22,0,True,Brentford_Tottenham_20250202
Mathias Jensen,8.0,dk DEN,DM,29-032,25,19,0,5,7,7,0,19,0,0,,0,,14,47,18,0,1,0,0,0,15,1,True,Brentford_Tottenham_20250202
Christian Nørgaard,6.0,dk DEN,DM,30-329,83,50,2,15,23,16,1,50,0,0,,0,,23,151,25,0,0,0,2,2,31,2,True,Brentford_Tottenham_20250202
Fabio Carvalho,14.0,pt POR,DM,22-156,7,6,0,0,3,3,1,6,0,0,,0,,4,31,24,1,0,0,0,0,3,1,True,Brentford_Tottenham_20250202
Keane Lewis-Potter,23.0,eng ENG,LB,23-346,90,69,2,22,25,24,2,69,3,2,66.7,1,33.3,42,225,131,5,2,1,1,1,40,7,True,Brentford_Tottenham_20250202
Sepp van den Berg,4.0,nl NED,CB,23-044,90,79,13,37,36,6,2,79,0,0,,0,,43,274,158,1,1,0,2,0,53,0,True,Brentford_Tottenham_20250202
Nathan Collins,22.0,ie IRL,CB,23-278,90,70,6,23,34,13,4,70,0,0,,0,,43,185,72,1,0,0,0,1,50,3,True,Brentford_Tottenham_20250202
Kristoffer Ajer,20.0,no NOR,RB,26-291,75,56,2,9,25,22,7,56,1,1,100.0,0,0.0,31,102,60,2,0,1,1,3,40,6,True,Brentford_Tottenham_20250202
Michael Kayode,33.0,it ITA,RB,20-207,15,14,0,5,1,8,1,14,0,0,,0,,6,30,7,1,0,1,0,0,5,3,True,Brentford_Tottenham_20250202
Hákon Valdimarsson,12.0,is ISL,GK,23-112,90,39,29,38,1,0,0,39,0,0,,0,,26,94,56,0,0,0,0,0,25,0,True,Brentford_Tottenham_20250202
Richarlison,9.0,br BRA,FW,27-268,78,32,4,8,18,7,2,32,2,0,0.0,2,100.0,13,89,38,2,2,2,1,2,16,2,False,Brentford_Tottenham_20250202
Dane Scarlett,44.0,eng ENG,FW,20-315,12,2,0,0,2,0,0,2,0,0,,0,,1,24,21,1,0,0,0,0,0,0,False,Brentford_Tottenham_20250202
Son Heung-min,7.0,kr KOR,LW,32-209,90,49,2,11,19,20,3,49,6,1,16.7,4,66.7,26,181,91,4,2,3,1,1,31,8,False,Brentford_Tottenham_20250202
Mikey Moore,47.0,eng ENG,RW,17-175,45,23,1,5,9,10,3,23,2,0,0.0,2,100.0,17,119,29,0,0,0,4,0,17,4,False,Brentford_Tottenham_20250202
Lucas Bergvall,15.0,se SWE,RM,19-000,45,23,1,8,13,2,0,23,3,1,33.3,1,33.3,14,49,20,0,0,0,0,0,13,0,False,Brentford_Tottenham_20250202
Dejan Kulusevski,21.0,se SWE,"RW,AM",24-283,90,41,1,8,14,20,6,41,4,2,50.0,2,50.0,32,209,122,6,1,3,4,3,33,6,False,Brentford_Tottenham_20250202
Rodrigo Bentancur,30.0,uy URU,"CM,DM",27-222,90,67,8,21,42,4,0,67,2,2,100.0,0,0.0,37,224,153,6,1,0,1,2,38,3,False,Brentford_Tottenham_20250202
Yves Bissouma,8.0,ml MLI,"DM,LM",28-156,67,48,2,14,22,12,1,48,0,0,,0,,24,80,40,0,2,0,2,2,28,1,False,Brentford_Tottenham_20250202
Pape Matar Sarr,29.0,sn SEN,LM,22-141,23,17,2,6,9,2,1,17,1,1,100.0,0,0.0,13,62,28,0,1,0,0,1,13,2,False,Brentford_Tottenham_20250202
Djed Spence,24.0,eng ENG,LB,24-177,90,63,8,33,24,8,0,63,3,3,100.0,0,0.0,32,168,112,1,2,0,0,1,29,2,False,Brentford_Tottenham_20250202
Ben Davies,33.0,wls WAL,CB,31-284,90,79,24,50,29,0,0,79,0,0,,0,,38,224,148,1,0,0,0,0,43,0,False,Brentford_Tottenham_20250202
Archie Gray,14.0,eng ENG,CB,18-327,90,61,11,33,28,0,0,61,0,0,,0,,44,192,80,0,0,0,0,0,45,0,False,Brentford_Tottenham_20250202
Pedro Porro,23.0,es ESP,RB,25-142,90,72,7,33,33,6,1,72,1,0,0.0,1,100.0,41,212,120,1,0,0,0,0,37,3,False,Brentford_Tottenham_20250202
Antonín Kinský,31.0,cz CZE,GK,21-326,90,34,32,34,0,0,0,34,0,0,,0,,27,135,101,0,0,0,0,0,24,0,False,Brentford_Tottenham_20250202
Kai Havertz,29.0,de GER,FW,25-236,89,35,1,4,15,16,4,35,0,0,,0,,22,118,76,4,2,2,1,0,27,7,True,Arsenal_ManchesterCity_20250202
Raheem Sterling,30.0,eng ENG,FW,30-056,1,4,0,0,1,3,0,4,0,0,,0,,2,16,11,1,0,0,0,0,3,0,True,Arsenal_ManchesterCity_20250202
Leandro Trossard,19.0,be BEL,LW,30-060,83,31,0,7,10,15,0,31,5,3,60.0,1,20.0,25,141,34,2,2,0,3,4,26,5,True,Arsenal_ManchesterCity_20250202
Ethan Nwaneri,53.0,eng ENG,"RW,LW",17-318,7,9,0,0,4,5,0,9,2,2,100.0,0,0.0,6,57,20,0,1,0,0,2,8,2,True,Arsenal_ManchesterCity_20250202
Gabriel Martinelli,11.0,br BRA,"RW,LW",23-229,90,25,0,5,7,13,3,25,0,0,,0,,19,124,78,4,2,2,2,2,22,9,True,Arsenal_ManchesterCity_20250202
Declan Rice,41.0,eng ENG,LM,26-019,90,52,1,9,23,21,1,52,1,1,100.0,0,0.0,29,118,61,1,0,0,1,0,35,2,True,Arsenal_ManchesterCity_20250202
Thomas Partey,5.0,gh GHA,CM,31-234,90,62,2,18,36,8,0,62,1,1,100.0,0,0.0,43,275,145,1,0,0,0,0,45,0,True,Arsenal_ManchesterCity_20250202
Martin Ødegaard,8.0,no NOR,RM,26-047,83,42,0,8,17,17,1,42,0,0,,0,,30,167,98,1,2,0,0,1,30,4,True,Arsenal_ManchesterCity_20250202
Mikel Merino,23.0,es ESP,RM,28-225,7,6,0,1,4,2,0,6,1,1,100.0,0,0.0,4,14,8,1,1,0,0,1,2,0,True,Arsenal_ManchesterCity_20250202
Myles Lewis-Skelly,49.0,eng ENG,LB,18-129,89,37,2,11,19,9,1,37,1,1,100.0,0,0.0,21,158,102,2,1,1,0,1,23,0,True,Arsenal_ManchesterCity_20250202
Riccardo Calafiori,33.0,it ITA,LB,22-259,1,4,0,0,1,3,0,4,0,0,,0,,4,15,1,0,0,0,0,0,4,1,True,Arsenal_ManchesterCity_20250202
Gabriel Magalhães,6.0,br BRA,CB,27-045,90,70,6,28,31,11,1,70,0,0,,0,,44,147,55,0,1,0,0,0,46,0,True,Arsenal_ManchesterCity_20250202
William Saliba,2.0,fr FRA,CB,23-315,90,49,3,17,31,3,0,49,0,0,,0,,39,141,36,0,0,0,1,0,37,0,True,Arsenal_ManchesterCity_20250202
Jurriën Timber,12.0,nl NED,RB,23-230,90,40,3,9,18,13,5,40,1,0,0.0,1,100.0,21,65,10,0,0,0,1,1,21,5,True,Arsenal_ManchesterCity_20250202
David Raya,22.0,es ESP,GK,29-140,90,43,19,42,1,0,0,43,0,0,,0,,27,116,39,0,0,0,0,0,25,0,True,Arsenal_ManchesterCity_20250202
Erling Haaland,9.0,no NOR,FW,24-196,90,9,0,0,4,5,2,9,0,0,,0,,1,3,0,0,0,0,0,1,6,3,False,Arsenal_ManchesterCity_20250202
